id,pct_posts,etiqueta
tema_democracia,0.15637966804979253,Democracia e instituciones
tema_seguridad,0.07183609958506224,Seguridad y orden público
tema_economia,0.07079875518672199,Economía
tema_migracion,0.05186721991701245,Migración
tema_salud,0.04071576763485477,Salud
tema_educacion,0.03656639004149378,Educación
tema_medioambiente,0.028008298755186723,Medio ambiente y recursos
tema_corrupcion,0.01270746887966805,Corrupción
